Country Name,Country Code,Series Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cuba,CUB,"Foreign direct investment, net inflows (% of GDP)",,,,,,,,,,,,,,,
Cuba,CUB,Total reserves (% of total external debt),,,,,,,,,,,,,,,
Cuba,CUB,Short-term debt (% of total reserves),,,,,,,,,,,,,,,
Cuba,CUB,Gross portfolio equity liabilities to GDP (%),,,,,,,,,,,,,,,
Cuba,CUB,Outstanding international private debt securities to GDP (%),,,,,,,,,,,,,,,
Curacao,CUW,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,
Curacao,CUW,Control of Corruption: Estimate,,,,,,,,,,,,,,,
Curacao,CUW,Current account balance (% of GDP),,-30.01602463,-29.70778532,-25.18927963,-16.53312702,-16.97869461,-19.34876602,-22.40806011,-26.67886196,-17.86876227,-27.17901653,-18.57047163,-26.75181675,-19.95135896,
Curacao,CUW,Current health expenditure (% of GDP),,,,,,,,,,,,,,,
Curacao,CUW,External debt stocks (% of GNI),,,,,,,,,,,,,,,
Curacao,CUW,GDP growth (annual %),0.082306609,0.508457482,-0.348950824,-0.635696908,-0.637397373,0.458151544,-1.067708487,-1.276208101,-2.104111331,-3.206132196,-18.43847035,4.183711931,6.906,4.202,
Curacao,CUW,GDP per capita (current US$),19847.23101,19426.32638,19809.82232,19721.29216,19623.02999,19361.813,18944.09615,18938.24405,19119.12439,19220.6867,16356.09336,17980.08884,20501.75228,22192.4453,
Curacao,CUW,Government Effectiveness: Estimate,,,,,,,,,,,,,,,
Curacao,CUW,Government Effectiveness: Percentile Rank,,,,,,,,,,,,,,,
Curacao,CUW,Human capital index (HCI) (scale 0-1),,,,,,,,,,,,,,,
Curacao,CUW,"Inflation, consumer prices (annual %)",2.779442613,2.332531526,3.183987463,1.332320862,1.498739696,-0.47654205,-0.047207985,1.585588017,2.583687566,2.622207834,,,,,
Curacao,CUW,Political Stability and Absence of Violence/Terrorism: Estimate,,,,,,,,,,,,,,,
Curacao,CUW,Regulatory Quality: Estimate,,,,,,,,,,,,,,,
Curacao,CUW,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,
Curacao,CUW,"Unemployment, total (% of total labor force) (national estimate)",,9.78,,13.03,12.61,11.71,,,13.43,,19.07,,,,
Curacao,CUW,Voice and Accountability: Estimate,,,,,,,,,,,,,,,
Curacao,CUW,"Foreign direct investment, net inflows (% of GDP)",,2.406143868,2.31350889,-0.049722953,2.265017036,4.787392086,4.399915082,5.692611328,4.166441152,6.715866389,6.145348234,6.238579034,5.710779443,4.162910899,
Curacao,CUW,Total reserves (% of total external debt),,,,,,,,,,,,,,,
Curacao,CUW,Short-term debt (% of total reserves),,,,,,,,,,,,,,,
Cura̤ao,CUW,Gross portfolio equity liabilities to GDP (%),,,,,,,,,,,,,,,
Cura̤ao,CUW,Outstanding international private debt securities to GDP (%),,,,,,,,,,,,,,,
Cyprus,CYP,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,
Cyprus,CYP,Control of Corruption: Estimate,0.969285846,0.859248042,1.243302345,1.238527775,1.070675373,0.971173227,0.78945446,0.746647298,0.607749343,0.598950326,0.349943221,0.369423598,0.421445221,0.332707405,
Cyprus,CYP,Current account balance (% of GDP),-10.76227571,-2.093436752,-3.868600628,-1.503169702,-4.076154081,-0.244186265,-3.870092574,-4.912276216,-3.741163873,-5.523587793,-9.705217666,-5.448633944,-5.518014491,-9.425771819,
Cyprus,CYP,Current health expenditure (% of GDP),6.50055742,6.43139076,6.53638792,6.92774534,6.93137264,6.79382181,6.65254688,6.62192535,6.82599831,7.06576538,8.76033878,9.47552109,8.87060547,,
Cyprus,CYP,External debt stocks (% of GNI),,,,,,,,,,,,,,,
Cyprus,CYP,GDP growth (annual %),2.283544997,0.416712763,-3.447381424,-6.587476957,-1.776061811,3.41892299,6.573591005,5.75083246,6.271667304,5.87559123,-3.220634336,11.38776336,7.365622524,2.611900909,
Cyprus,CYP,GDP per capita (current US$),31105.02734,32485.79688,28991.93555,27797.45703,27244.35156,23487.22852,24715.1543,26696.99023,29599.98633,29703.05273,28649.01563,33734.29297,33938.94531,36551.41797,
Cyprus,CYP,Government Effectiveness: Estimate,1.526511192,1.557888627,1.383601069,1.359903574,1.135199547,1.017550707,0.92626673,0.885378718,0.883620501,0.955758095,0.839448512,0.697915256,0.730335236,0.737739921,
Cyprus,CYP,Government Effectiveness: Percentile Rank,91.38755798,91.94313049,88.1516571,88.1516571,83.65384674,80.47618866,77.61904907,78.57142639,76.66666412,78.57142639,76.66666412,73.80952454,75.47169495,76.41509247,
Cyprus,CYP,Human capital index (HCI) (scale 0-1),0.686361969,,,,,,,0.751,0.754617035,,0.755520225,,,,
Cyprus,CYP,"Inflation, consumer prices (annual %)",2.430040841,3.289449396,2.3890541,-0.399357676,-1.354988854,-2.096997691,-1.429166667,0.531766496,1.435491195,0.250370997,-0.638422798,2.446088672,8.39548298,3.541341888,1.800230186
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,0.452444822,0.607984483,0.635126054,0.563347161,0.551882088,0.542449117,0.593786836,0.53097415,0.484542251,0.544598222,0.288777649,0.422150671,0.423811227,0.409627169,
Cyprus,CYP,Regulatory Quality: Estimate,1.42102325,1.231003046,1.124545097,0.910857201,1.094099283,1.047650456,1.040424824,1.018480539,0.862575233,0.999724805,0.993247628,0.845392525,0.773753822,0.778258264,
Cyprus,CYP,Research and development expenditure (% of GDP),0.442919999,0.452630013,0.437649995,0.484849989,0.512049973,0.47529,0.519699991,0.542590022,0.614049971,0.709450006,0.836539984,0.800300002,0.745270014,,
Cyprus,CYP,"Unemployment, total (% of total labor force) (national estimate)",6.36,7.942,12.097,16.131,16.277,15.026,13.006,11.155,8.504,7.155,7.755,7.513,6.807,5.835,
Cyprus,CYP,Voice and Accountability: Estimate,1.023390651,1.053583145,1.022023559,0.98077035,1.019945383,1.031616211,1.046518445,1.056258798,1.01570797,1.0466398,0.902293324,0.855743706,0.85035038,0.974570155,
Cyprus,CYP,"Foreign direct investment, net inflows (% of GDP)",125.2727379,151.7369425,289.8581109,108.0903161,233.1657533,137.2206828,15.82722698,184.0542826,307.086731,431.7884701,-296.0131992,15.04813204,52.83565322,-10.51403148,
Cyprus,CYP,Total reserves (% of total external debt),,,,,,,,,,,,,,,
Cyprus,CYP,Short-term debt (% of total reserves),,,,,,,,,,,,,,,
Cyprus,CYP,Gross portfolio equity liabilities to GDP (%),2.442979,14.91256,20.4446,20.8488,15.18222,16.35798,20.84187,18.48553,24.74935,20.37479,11.9656,48.19821,49.90149,54.6751,
Cyprus,CYP,Outstanding international private debt securities to GDP (%),24.52358,24.62946,38.85083,34.57504,40.97518,18.57596,23.98657,22.82262,24.94154,21.15643,24.03518,23.56398,31.01118,41.26979,
Czech Republic,CZE,Gross portfolio equity liabilities to GDP (%),7.635477,3.923967,5.500855,5.083119,4.064113,4.287796,3.670624,3.482753,3.552496,3.061969,3.729331,3.363149,3.382164,3.170475,
Czech Republic,CZE,Outstanding international private debt securities to GDP (%),2.482336,2.841018,4.999656,6.167792,5.426839,7.488352,8.634974,7.895057,7.484854,6.925081,7.299582,6.567983,8.246798,9.298981,
Czechia,CZE,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,
Czechia,CZE,Control of Corruption: Estimate,0.384590119,0.383604437,0.310179651,0.299111813,0.429756612,0.467913359,0.555945516,0.568141341,0.509728491,0.533485949,0.555441022,0.615270674,0.663074553,0.767809868,
Czechia,CZE,Current account balance (% of GDP),-3.481200397,-2.169153782,-1.50144944,-0.519137992,0.217020094,0.446971206,1.747349217,1.353017055,0.451859774,0.356195094,1.785200808,-2.046241119,-4.520484394,0.301691698,
Czechia,CZE,Current health expenditure (% of GDP),7.55343866,7.5335784,7.59409809,7.49541759,7.59510136,7.3351512,7.3930459,7.33911419,7.46030998,7.61342955,9.15721989,9.45247459,8.79904652,8.53962803,
Czechia,CZE,External debt stocks (% of GNI),,,,,,,,,,,,,,,
Czechia,CZE,GDP growth (annual %),2.714665115,1.772380837,-0.770668176,-0.041812408,2.245212186,4.95875849,2.580870147,5.173565288,2.830305894,3.565776572,-5.304879546,4.029018306,2.847170657,-0.085330276,
Czechia,CZE,GDP per capita (current US$),20160.43551,22049.10808,20014.0354,20260.4955,20038.41632,17931.59877,18753.96867,20913.19763,23705.93298,24062.719,23472.89155,27696.46195,28282.22367,31591.17707,
Czechia,CZE,Government Effectiveness: Estimate,0.901729405,0.922613502,0.921718597,0.915809274,1.031133413,1.025596142,1.008115768,1.03059423,0.951154172,0.919642746,0.910964906,1.069740176,1.093418837,1.114011407,
Czechia,CZE,Government Effectiveness: Percentile Rank,77.03349304,77.25118256,76.30331421,76.30331421,81.25,80.95237732,78.57142639,81.42857361,78.57142639,78.09523773,78.57142639,81.42857361,81.13207245,82.54717255,
Czechia,CZE,Human capital index (HCI) (scale 0-1),0.726969123,,,,,,,0.782,0.764516711,,0.752257407,,,,
Czechia,CZE,"Inflation, consumer prices (annual %)",1.472727273,1.917219136,3.287623066,1.438297872,0.34398859,0.309364548,0.683504209,2.450533985,2.149494949,2.847875959,3.161295285,3.839844915,15.10016515,10.66126014,2.435312024
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,0.989233732,1.109117627,1.054106116,1.084778547,0.989990473,0.970251083,0.963384211,0.990650773,1.026412845,0.94199568,0.912328005,0.947537839,0.814114571,0.967361629,
Czechia,CZE,Regulatory Quality: Estimate,1.297292113,1.195796847,1.053033829,1.078564048,1.001393437,1.083915234,0.973719299,1.222556353,1.267307997,1.235328674,1.234668493,1.340872288,1.385898352,1.30448854,
Czechia,CZE,Research and development expenditure (% of GDP),1.326699972,1.544770002,1.76967001,1.879240036,1.958330035,1.916890025,1.670029998,1.768550038,1.899060011,1.927340031,1.985990047,1.996009946,1.96420002,,
Czechia,CZE,"Unemployment, total (% of total labor force) (national estimate)",7.281,6.712,6.979,6.953,6.108,5.048,3.952,2.893,2.246,2.015,2.551,2.803,2.224,2.58,
Czechia,CZE,Voice and Accountability: Estimate,1.014865041,1.022664309,0.97037971,0.984483719,1.026631832,1.042741656,1.025281429,0.88014704,0.822354138,0.83415252,0.978554964,1.008247614,1.041141272,1.076549172,
Czechia,CZE,"Foreign direct investment, net inflows (% of GDP)",4.815029855,1.809941553,4.484243808,3.453867264,3.835101534,0.898913492,5.475664214,5.07066241,3.303539983,4.187057376,3.391140662,4.430295246,3.029375173,2.396610104,
Czechia,CZE,Total reserves (% of total external debt),,,,,,,,,,,,,,,
Czechia,CZE,Short-term debt (% of total reserves),,,,,,,,,,,,,,,
Denmark,DNK,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,
Denmark,DNK,Control of Corruption: Estimate,2.352359056,2.392884016,2.382462263,2.399377823,2.25215745,2.185854197,2.203002691,2.190749168,2.156995773,2.12164855,2.236486197,2.333371401,2.402638197,2.376053095,
Denmark,DNK,Current account balance (% of GDP),6.396897407,6.338950255,6.04077393,7.384382131,8.337246417,7.953938174,7.078508777,7.360245321,6.244572667,7.425269603,7.231129654,8.659144724,11.56562237,9.84084616,
Denmark,DNK,Current health expenditure (% of GDP),10.60774708,10.40702915,10.5219717,10.32915878,10.30918217,10.34411812,10.25162029,10.09825516,10.09764194,10.1524353,10.71854591,10.74728584,9.4758625,9.41784573,
Denmark,DNK,External debt stocks (% of GNI),,,,,,,,,,,,,,,
Denmark,DNK,GDP growth (annual %),1.582897021,1.310803779,-0.005432319,1.39267347,1.277999794,2.104414587,3.073045475,3.056477244,1.860007489,1.711400944,-1.780105988,7.38206629,1.540173107,2.495184331,
Denmark,DNK,GDP per capita (current US$),58104.54456,61809.7379,58443.77471,61377.59406,62520.45097,53094.01336,54500.92604,57521.5515,61324.7665,59404.26632,60985.48856,69727.98737,68091.31911,68453.87693,
Denmark,DNK,Government Effectiveness: Estimate,2.100070477,2.101074696,1.986991048,1.943262935,1.784928679,1.794742465,1.821177006,1.746830583,1.810602069,1.87326777,1.840067387,1.959734082,1.990135074,2.015648842,
Denmark,DNK,Government Effectiveness: Percentile Rank,99.0430603,99.05213165,99.05213165,99.05213165,96.15384674,96.66666412,98.09523773,95.7142868,96.66666412,98.57142639,97.61904907,98.57142639,98.58490753,98.58490753,
Denmark,DNK,Human capital index (HCI) (scale 0-1),0.748738408,,,,,,,0.774,0.770831823,,0.755094826,,,,
Denmark,DNK,"Inflation, consumer prices (annual %)",2.31092437,2.758682261,2.397914857,0.78907178,0.56402054,0.452034154,0.25,1.14713217,0.813609467,0.758131573,0.420711974,1.85304544,7.696566999,3.305178112,1.372200498
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,1.040961027,1.10029304,0.914910674,0.959233463,0.951779723,0.887059271,0.852912426,0.854937553,0.931982338,0.967598736,0.920233727,0.928662658,0.868917704,0.85084796,
Denmark,DNK,Regulatory Quality: Estimate,1.873854399,1.898631096,1.799161315,1.800287366,1.681104422,1.722940087,1.563642383,1.612157822,1.628394127,1.547632575,1.785724521,1.795592904,1.843127489,1.839519858,
Denmark,DNK,Research and development expenditure (% of GDP),2.917069912,2.944649935,2.981250048,2.970479965,2.914089918,3.054970026,3.092829943,2.931240082,2.966029882,2.896850109,2.972579956,2.761420012,2.890510082,,
Denmark,DNK,"Unemployment, total (% of total labor force) (national estimate)",7.747,7.769,7.798,7.384,6.925,6.278,5.989,5.833,5.131,5.018,5.637,5.043,4.434,5.094,
Denmark,DNK,Voice and Accountability: Estimate,1.541956902,1.551707029,1.674114227,1.666237831,1.524556637,1.553068399,1.54204452,1.518103123,1.574022174,1.543434024,1.51478529,1.544975519,1.591254354,1.664699316,
Denmark,DNK,"Foreign direct investment, net inflows (% of GDP)",-3.567941353,3.937926374,-5.00312032,0.197410829,1.864155678,0.610750678,2.499831698,1.087804903,2.466700576,-1.100670983,0.363874539,4.162143452,7.667933511,1.124285847,
Denmark,DNK,Total reserves (% of total external debt),,,,,,,,,,,,,,,
Denmark,DNK,Short-term debt (% of total reserves),,,,,,,,,,,,,,,
Denmark,DNK,Gross portfolio equity liabilities to GDP (%),26.05514,12.92912,20.86686,28.8121,22.84731,32.79839,42.67789,46.8812,66.99863,55.0699,71.29618,52.34233,68.59541,96.46124,
Denmark,DNK,Outstanding international private debt securities to GDP (%),33.52102,34.42711,45.31858,41.52514,38.66476,45.08711,42.65968,37.25818,42.24228,41.6737,,,,44.69665,
Djibouti,DJI,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,
Djibouti,DJI,Control of Corruption: Estimate,-0.402063727,-0.421640873,-0.470184714,-0.550392866,-0.59669584,-0.697522461,-0.689762235,-0.671423614,-0.743121624,-0.880485117,-0.752914548,-0.805005491,-0.793266594,-0.78092742,
Djibouti,DJI,Current account balance (% of GDP),4.473571379,-13.86782429,-10.93116736,-30.77564547,23.95750532,29.45995118,-1.00034789,-4.79510874,14.71176943,18.25842625,11.50207435,-6.648477009,17.8593816,17.60017419,
Djibouti,DJI,Current health expenditure (% of GDP),3.35699701,3.37387872,3.29730988,2.91782117,2.95930099,3.3475771,2.7416594,2.46857476,2.51871514,2.40641236,2.32228446,2.88669515,2.49675012,,
Djibouti,DJI,External debt stocks (% of GNI),67.06465684,61.66579052,56.59210979,40.00037745,41.66956061,49.09283176,64.4572792,82.3298174,80.24586559,85.23220536,93.9801674,96.38460108,84.71085568,85.57685256,
Djibouti,DJI,GDP growth (annual %),,,,,7.061543242,7.526108919,7.123432337,5.458091517,4.774416888,5.5451306,1.316363242,4.522347746,3.72857647,6.676649644,
Djibouti,DJI,GDP per capita (current US$),1213.233526,1306.345528,1400.193579,2074.296689,2208.678103,2376.125547,2510.430008,2618.955211,2718.085323,2837.171033,2881.999245,3019.693439,3231.300153,3554.839189,
Djibouti,DJI,Government Effectiveness: Estimate,-1.00690794,-0.981007636,-1.081616044,-0.98095417,-1.016117573,-1.017742515,-1.039555311,-1.086727023,-0.986045361,-0.818095088,-0.761062145,-0.83215642,-0.786802113,-0.731475413,
Djibouti,DJI,Government Effectiveness: Percentile Rank,16.26794243,15.63981056,14.21800995,17.53554535,15.86538506,14.28571415,13.33333302,12.38095284,15.23809528,19.52380943,21.4285717,19.04761887,22.64151001,25.47169876,
Djibouti,DJI,Human capital index (HCI) (scale 0-1),,,,,,,,,,,,,,,
Djibouti,DJI,"Inflation, consumer prices (annual %)",3.950078759,5.068713948,3.731209508,2.706032429,1.341864943,-0.847389734,2.738412087,0.568112117,0.14797085,3.319253727,1.777407838,1.181917753,5.17980848,1.495068165,
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Estimate,0.253481269,0.177703246,0.160619214,-0.102187522,-0.77023226,-0.44767192,-0.628553987,-0.733945072,-0.133426666,-0.343388051,-0.448202372,-0.566324711,-0.507386088,-0.516700983,
Djibouti,DJI,Regulatory Quality: Estimate,-0.67632699,-0.589609206,-0.456313699,-0.543590784,-0.575449884,-0.752352297,-0.749578178,-0.689585388,-0.74160254,-0.821162224,-0.857029617,-0.885837376,-0.899799407,-0.933053493,
Djibouti,DJI,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,
Djibouti,DJI,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,26.064,,,,,,,
Djibouti,DJI,Voice and Accountability: Estimate,-1.265669942,-1.411138177,-1.434044123,-1.471175194,-1.431537747,-1.412994623,-1.371107101,-1.406837702,-1.364745021,-1.423317075,-1.407038569,-1.296515584,-1.291223288,-1.274346471,
Djibouti,DJI,"Foreign direct investment, net inflows (% of GDP)",3.234153297,6.375384839,8.126150917,14.0004927,6.908370613,5.932712166,6.142062351,5.970135971,5.834973097,5.665500402,4.967739738,4.924947968,5.090028714,3.342892057,
Djibouti,DJI,Total reserves (% of total external debt),32.39877447,31.72263082,30.98634287,51.78669335,41.68664323,29.72369073,23.93399594,24.53049858,19.56569227,19.66081271,23.66385373,18.35050347,18.59345428,14.64225554,
Djibouti,DJI,Short-term debt (% of total reserves),48.79737994,36.31118968,45.16639238,23.04210836,19.59872077,1.117476361,13.17285235,50.01457646,52.76070125,74.80258166,36.88666986,113.9027725,106.5357229,95.2942645,
Djibouti,DJI,Gross portfolio equity liabilities to GDP (%),,,,,,,,,,,,,,6.443137,
Djibouti,DJI,Outstanding international private debt securities to GDP (%),,,,,,,,,,,,,,,
Dominica,DMA,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,
Dominica,DMA,Control of Corruption: Estimate,0.771071732,0.768938184,0.69570899,0.692387104,0.691183269,0.60711211,0.624173343,0.6347422,0.535799265,0.521607757,0.556784511,0.547485948,0.539586186,0.544514537,
Dominica,DMA,Current account balance (% of GDP),-17.82560086,-14.17402569,-17.68667524,-18.69600902,-6.831480859,-7.082533294,-8.987903341,-11.02830655,-46.65246674,-38.1318845,-36.96332538,-33.51559904,-26.96918485,-34.19492734,
Dominica,DMA,Current health expenditure (% of GDP),5.15711927,5.33450365,5.79509926,5.34749842,5.26141691,5.15941811,5.12308073,5.46245432,6.18495989,5.16903925,6.12651205,6.31661367,6.31969738,,
Dominica,DMA,External debt stocks (% of GNI),56.02945373,57.17867559,63.9661733,102.1219728,95.58228822,95.63544739,96.45323611,99.29540995,90.87522537,76.44174725,93.76886301,91.76182337,98.31463128,91.20860832,
Dominica,DMA,GDP growth (annual %),0.6726344,-0.223550688,-1.059000243,-0.999940631,4.753786581,-2.731503063,2.763647982,-6.618994633,3.547584418,5.502483437,-16.60410952,6.890549417,5.583546263,4.712238185,
Dominica,DMA,GDP per capita (current US$),7171.552389,7255.672106,7031.399871,7147.619541,7395.302597,7679.832936,8278.447686,7614.34028,8137.565206,9009.090115,7461.779332,8262.650913,9085.674128,9832.996431,
Dominica,DMA,Government Effectiveness: Estimate,0.680927038,0.674052,0.750935078,0.795055389,0.162609264,0.21450679,0.168494433,-0.242147714,-0.268966734,-0.253059536,-0.126768589,-0.120297246,-0.097323522,0.260825008,
Dominica,DMA,Government Effectiveness: Percentile Rank,72.24880219,71.5639801,73.4597168,73.93364716,59.13461685,62.8571434,60.47618866,42.8571434,42.8571434,40.0,48.57143021,48.09523773,49.05660248,61.320755,
Dominica,DMA,Human capital index (HCI) (scale 0-1),,,,,,,,,0.551737249,,0.54474932,,,,
Dominica,DMA,"Inflation, consumer prices (annual %)",2.999366305,1.131231365,1.356771478,-0.046411647,0.799250373,-0.843826985,0.141816226,0.296252889,0.989191119,1.504623539,-0.727116413,1.48319445,7.780615252,4.22769325,
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Estimate,0.903117776,1.139158607,0.980585456,1.119856238,1.05717814,1.054432034,0.9776631,1.172776699,1.069058418,1.029941559,1.317089558,1.334130645,1.308010459,1.285264254,
Dominica,DMA,Regulatory Quality: Estimate,0.347569495,0.231762484,0.298656762,0.287560463,0.282481492,0.240542606,0.178615317,0.136305436,0.125301272,0.151736706,0.268519282,0.28997007,0.341509432,0.308252662,
Dominica,DMA,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,
Dominica,DMA,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,
Dominica,DMA,Voice and Accountability: Estimate,0.982540488,0.987989783,0.946590006,0.966736019,1.067069411,0.878656805,0.898667991,0.884237766,0.796533346,0.866429508,0.870887697,0.81200403,0.796769261,0.786084831,
Dominica,DMA,"Foreign direct investment, net inflows (% of GDP)",11.56800736,10.07303332,11.58843401,7.762618286,2.372449441,1.324188287,7.334736698,4.348025534,14.11091439,10.3084171,4.529247308,5.103622617,2.787127973,7.280300264,
Dominica,DMA,Total reserves (% of total external debt),28.03986641,28.92540954,31.02667268,17.80368642,21.05048479,25.44836694,41.39673525,40.74316064,37.85379532,33.71770272,34.47989018,37.42135701,34.12304777,30.68366256,
Dominica,DMA,Short-term debt (% of total reserves),7.279919624,6.84163718,5.869145629,198.7238677,163.6363531,141.0843359,107.6643922,99.37229335,111.7332053,110.3501687,85.92053001,66.30832135,97.09261448,96.50737926,
Dominica,DMA,Gross portfolio equity liabilities to GDP (%),,,,,,,0.5112295,0.4900575,0.5189886,0.5325906,0.5147814,0.4912753,0.4327471,0.5154555,
Dominica,DMA,Outstanding international private debt securities to GDP (%),,,,,,,,,,,,,,,
Dominican Republic,DOM,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,
Dominican Republic,DOM,Control of Corruption: Estimate,-0.8830809,-0.844827235,-0.897264659,-0.912038088,-0.842135191,-0.873729885,-0.81047219,-0.78759861,-0.830888629,-0.83899039,-0.750963449,-0.590438902,-0.439807773,-0.449474931,
Dominican Republic,DOM,Current account balance (% of GDP),-7.470267381,-7.511144245,-6.543291888,-4.096699966,-3.230427853,-1.799062904,-1.076155854,-0.166379063,-1.544613376,-1.335598907,-1.685846654,-2.849323412,-5.768056901,-3.603545613,
Dominican Republic,DOM,Current health expenditure (% of GDP),4.92355442,5.03797865,5.04897833,4.91598225,4.79757166,4.72216797,4.57663107,4.49336958,4.12601566,4.23948717,4.93967104,4.91807747,4.57254791,,
Dominican Republic,DOM,External debt stocks (% of GNI),25.99237946,27.06814088,37.92177581,40.1237356,41.08925915,39.17347531,39.04875238,38.6537685,38.92334025,41.35100628,54.06547322,49.01510172,44.16785552,45.04622399,
Dominican Republic,DOM,GDP growth (annual %),8.33965106,3.133423003,2.717367897,4.875205093,7.05046369,6.927018772,6.659200263,4.666704677,6.982527585,5.05216802,-6.720239373,12.27199023,4.858324036,2.360615687,
Dominican Republic,DOM,GDP per capita (current US$),5484.646379,5834.705907,6025.725827,6149.027489,6512.507714,6819.932252,7174.823496,7499.692862,7934.981412,8164.220809,7162.291752,8472.47982,10109.5234,10717.62767,
Dominican Republic,DOM,Government Effectiveness: Estimate,-0.687138081,-0.630819678,-0.538394749,-0.4889386,-0.456834704,-0.394820213,-0.290739775,-0.383381039,-0.388735533,-0.351295412,-0.281447858,-0.002571227,-0.068461061,0.128034413,
Dominican Republic,DOM,Government Effectiveness: Percentile Rank,29.18660355,30.80568695,36.01895905,36.96682358,36.05769348,37.61904907,40.95238113,38.09523773,38.57143021,38.09523773,41.90476227,51.90476227,50.47169876,56.60377502,
Dominican Republic,DOM,Human capital index (HCI) (scale 0-1),,,,,,,,0.492,0.506880283,,0.502766907,,,,
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",6.329932201,5.796768092,3.694497079,4.830950967,2.998642261,0.836746347,1.614166072,3.279556947,3.56443426,1.81060377,3.781031799,8.24300348,8.811092093,4.78561281,3.30223339
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Estimate,-0.044954035,-0.00048185,0.252366811,0.207428694,0.145934492,0.227570921,0.241259411,0.152073905,0.012300388,-0.00311227,0.164981201,0.28738603,0.249287635,0.239014015,
Dominican Republic,DOM,Regulatory Quality: Estimate,-0.116028167,-0.173335299,-0.061866112,-0.021130007,0.033338461,0.014078783,-0.009296678,-0.038681243,-0.028536692,-0.018773297,0.023165073,0.077950858,0.069547787,0.171186909,
Dominican Republic,DOM,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,
Dominican Republic,DOM,"Unemployment, total (% of total labor force) (national estimate)",5.212,6.087,6.722,7.352,6.719,7.605,7.284,5.832,5.861,6.356,6.126,7.702,5.504,5.555,
Dominican Republic,DOM,Voice and Accountability: Estimate,0.073861897,0.090433285,0.1245922,0.115321942,0.188916221,0.15422222,0.181855902,0.159204081,0.124981448,0.179251388,0.237134993,0.2947447,0.313117146,0.325887054,
Dominican Republic,DOM,"Foreign direct investment, net inflows (% of GDP)",3.379490664,3.78684917,5.629224711,2.552400901,3.550612643,3.129776463,3.323574008,4.497484834,3.207863345,3.180971823,3.12082025,3.554306273,3.567107522,3.911670461,
Dominican Republic,DOM,Total reserves (% of total external debt),28.70263035,27.25269592,16.10132563,19.6204217,18.50740054,19.70275561,21.68228463,23.3329352,24.22025344,25.27649296,26.73787875,29.90713627,30.10383211,29.75070312,
Dominican Republic,DOM,Short-term debt (% of total reserves),45.2780663,43.74847281,49.26832018,37.29375216,51.1382899,60.37529101,49.76427833,29.12113265,28.34300678,28.35049444,20.02469934,17.60541535,21.81201852,25.50293836,
Dominican Republic,DOM,Gross portfolio equity liabilities to GDP (%),,,,,,,,,,,,,,,
Dominican Republic,DOM,Outstanding international private debt securities to GDP (%),2.294985,2.08634,1.970534,1.754543,1.688789,1.033263,0.8008658,0.7472472,0.7054047,0.6102658,0.5775146,0.5400011,0.5194438,0.585962,
Ecuador,ECU,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,
Ecuador,ECU,Control of Corruption: Estimate,-0.70774436,-0.641708136,-0.508597851,-0.502911985,-0.741118491,-0.672376871,-0.680792749,-0.626104653,-0.629500389,-0.509275019,-0.504086554,-0.59461385,-0.630264878,-0.647337437,
Ecuador,ECU,Current account balance (% of GDP),-2.321726166,-0.506587088,-0.166909556,-0.966037832,-0.651047971,-2.284844086,0.921880823,-0.388423585,-1.533938732,-0.507339455,2.091431364,2.735305148,1.833229932,1.973952159,
Ecuador,ECU,Current health expenditure (% of GDP),6.34925699,6.60509682,6.87859821,6.77866411,6.76601839,7.76786041,7.58817482,7.52484131,7.83214045,7.80768251,8.6576252,8.20646191,7.53457022,,
Ecuador,ECU,External debt stocks (% of GNI),22.92674165,20.81282674,18.80549809,20.05222067,24.69056472,29.74487129,36.94809738,40.32432957,42.99088582,49.65639765,60.94494585,54.97992793,52.91695771,52.1214459,
Ecuador,ECU,GDP growth (annual %),4.02913788,8.481476563,5.783212336,7.211236537,4.226065204,0.119692109,-0.687954246,5.97039881,1.044295547,0.165403533,-9.245096377,9.818417748,6.186139073,2.355217907,
